DATA,STDEV.S (±5p),Max,STDEV.S (±20p),Mean Max value over 100 points
0.02,0.231881631,0.13,0.176858272,-0.08212
0.02,0.237329843,0.13,0.176796271,-0.07515
-0.16,0.242299589,0.13,0.176796271,-0.07465
-0.32,0.242280829,0.13,0.176982834,-0.07485
-0.49,0.230047426,0.13,0.174379457,-0.07687
-0.35,0.203635146,0.13,0.174558453,-0.08010
0.13,0.1995176,0.13,0.17470906,-0.07869
0.09,0.194478323,0.09,0.175856707,-0.07869
-0.06,0.19845769,0.07,0.176463976,-0.08071
0.07,0.197203172,0.07,0.176165632,-0.08263
-0.11,0.154337293,0.07,0.17622974,-0.08394
-0.09,0.119855974,0.07,0.17622974,-0.08424
-0.11,0.118090874,0.07,0.171589533,-0.08354
-0.26,0.120423495,0.07,0.168768584,-0.08283
0.07,0.125415673,0.07,0.171207683,-0.07899
0.07,0.114978259,0.07,0.169569842,-0.07586
-0.09,0.115962376,0.05,0.161722799,-0.07333
-0.2,0.11798305,0.05,0.160168447,-0.07000
-0.25,0.11798305,0.05,0.160235499,-0.07111
-0.21,0.109345158,0.05,0.160252085,-0.07545
-0.03,0.106327111,0.05,0.163157181,-0.07808
-0.16,0.092657728,0.05,0.158879312,-0.07717
-0.04,0.092608659,0.05,0.1668671,-0.07535
-0.11,0.098090867,0.08,0.166114145,-0.07333
-0.17,0.110634533,0.08,0.172123407,-0.07202
0.05,0.112589358,0.08,0.169140882,-0.07354
-0.04,0.110757721,0.09,0.157195803,-0.07434
-0.14,0.123781332,0.09,0.152727509,-0.07455
-0.25,0.133777291,0.09,0.157006535,-0.07323
-0.33,0.136880837,0.09,0.155459523,-0.06970
-0.01,0.143621979,0.09,0.15654386,-0.06545
-0.06,0.138518131,0.09,0.15750969,-0.06202
0.08,0.165183094,0.27,0.160114854,-0.06313
0.08,0.165699619,0.27,0.16103761,-0.06707
-0.18,0.159076882,0.27,0.162183331,-0.07333
0.09,0.139987012,0.27,0.161322057,-0.07818
-0.07,0.174762176,0.27,0.163732083,-0.07455
-0.38,0.185055274,0.27,0.162448731,-0.06616
-0.16,0.203179276,0.27,0.162427938,-0.05889
-0.12,0.200848201,0.27,0.161332011,-0.05313
-0.13,0.225053529,0.27,0.161609773,-0.05333
0.27,0.223578337,0.27,0.160190916,-0.05788
0.15,0.223700287,0.26,0.160132144,-0.06202
0.26,0.201498928,0.26,0.162278898,-0.06141
-0.06,0.212050594,0.24,0.162229757,-0.05838
-0.39,0.208103995,0.24,0.162229757,-0.05505
-0.19,0.213000213,0.24,0.164450156,-0.04990
-0.05,0.207964158,0.24,0.164629185,-0.04242
0.06,0.20833103,0.24,0.165745405,-0.04131
0.24,0.180821358,0.24,0.171743067,-0.04455
0,0.186108473,0.16,0.172779698,-0.04707
-0.19,0.16231843,0.16,0.169035765,-0.04626
-0.26,0.165425072,0.16,0.16899383,-0.04556
-0.27,0.167717295,0.16,0.173759486,-0.04051
0.03,0.166422245,0.16,0.175398613,-0.03657
0.05,0.140382594,0.16,0.174062908,-0.03495
0.08,0.15155557,0.16,0.173094435,-0.03263
0.16,0.147734405,0.16,0.172099279,-0.03071
-0.11,0.13304818,-0.02,0.174533709,-0.03000
-0.08,0.131398077,0.06,0.16711214,-0.02707
-0.02,0.129024311,0.06,0.166336328,-0.02263
-0.26,0.12489996,0.24,0.166881368,-0.01909
-0.02,0.12742199,0.24,0.166666888,-0.01040
-0.08,0.109128781,0.24,0.159262559,-0.00566
-0.26,0.120694957,0.24,0.156803621,-0.00172
-0.07,0.157687839,0.24,0.155000804,-0.00242
-0.11,0.174230777,0.24,0.161848404,-0.00535
-0.27,0.168717084,0.24,0.152814858,-0.00515
0.06,0.168717084,0.24,0.152377249,-0.00121
0.06,0.186941897,0.24,0.167786713,0.00232
0.24,0.186941897,0.24,0.183332025,0.00222
0.18,0.186941897,0.18,0.179222203,0.00111
-0.21,0.186357428,0.13,0.187546672,0.00162
-0.02,0.174256864,0.13,0.203040837,0.00374
-0.31,0.179225607,0.13,0.214803987,0.00788
-0.26,0.176938613,0.13,0.211578207,0.00828
-0.07,0.152857628,0.13,0.213953193,0.00242
-0.07,0.133423454,0.22,0.214490563,0.00384
0.03,0.127500446,0.25,0.214490563,0.00606
0.13,0.126447977,0.25,0.219277986,0.01333
-0.02,0.105304753,0.25,0.22101748,0.01939
0,0.108569207,0.25,0.22321843,0.01737
-0.16,0.130251505,0.25,0.22692489,0.01646
-0.11,0.127913323,0.25,0.226423637,0.01828
-0.05,0.141028688,0.3,0.228059851,0.02202
0.04,0.201832514,0.47,0.228926427,0.02485
0.22,0.251566004,0.47,0.225810218,0.02152
0.25,0.257886515,0.47,0.226760859,0.01939
-0.03,0.281011161,0.47,0.233983511,0.02162
-0.17,0.319306066,0.47,0.23411836,0.02697
-0.5,0.347112767,0.47,0.234081935,0.03182
-0.55,0.34918086,0.47,0.234109609,0.03071
0.11,0.353702494,0.47,0.234582639,0.02556
0.3,0.346677739,0.47,0.234001259,0.02687
0.47,0.348375451,0.47,0.232902386,0.03535
0.47,0.358955556,0.47,0.235043645,0.04030
-0.07,0.316000575,0.32,0.229076097,0.03899
-0.24,0.236915789,0.32,0.242205399,0.03515
-0.16,0.238361833,0.32,0.24796648,0.03869
0.08,0.261537413,0.32,0.248020067,0.03970
0.32,0.246661343,0.39,0.24962763,0.03657
0.17,0.210587922,0.39,0.259891365,0.03505
0.19,0.209536285,0.39,0.261666226,0.03949
0.25,0.196255863,0.39,0.267677141,0.04515
-0.24,0.210276874,0.39,0.267521539,0.04667
-0.19,0.219673311,0.39,0.268281311,0.04667
-0.16,0.208435732,0.39,0.276001549,0.04727
0.02,0.208871426,0.39,0.281260609,0.05111
0.14,0.214047573,0.39,0.281020723,0.05121
0.39,0.207355645,0.65,0.282968562,0.05364
0.3,0.184489468,0.65,0.282624937,0.05879
0.05,0.160465233,0.65,0.293671531,0.06121
-0.03,0.12746479,0.65,0.280641568,0.06111
0.26,0.184706155,0.65,0.265110353,0.05960
0.14,0.193362589,0.65,0.278208157,0.05899
0.2,0.187636011,0.65,0.277169685,0.06253
0.24,0.212418969,0.65,0.280220408,0.06414
0.1,0.277101885,0.65,0.277343633,0.06768
0.65,0.287345215,0.65,0.276477407,0.07202
0.44,0.299393326,0.44,0.285016562,0.07131
0.23,0.302525731,0.44,0.286605366,0.06990
-0.11,0.317910794,0.44,0.287883405,0.06768
-0.4,0.349927265,0.44,0.291480925,0.06737
-0.15,0.367267552,0.44,0.293925017,0.06869
0.44,0.316017836,0.44,0.296090061,0.06717
0.31,0.304896406,0.35,0.299686806,0.06768
-0.15,0.298599763,0.65,0.296052471,0.06576
-0.36,0.333701009,0.65,0.298139859,0.06545
-0.28,0.311588306,0.65,0.295510707,0.06475
0.2,0.320975785,0.65,0.3067816,0.06253
0.35,0.352118265,0.65,0.307255561,0.06020
0.12,0.346614798,0.65,0.314154105,0.05859
-0.5,0.363918073,0.65,0.319876083,0.05960
-0.04,0.35048019,0.65,0.323406906,0.06424
0.31,0.333910712,0.65,0.323093951,0.06828
0.65,0.374668338,0.65,0.324237243,0.06828
0.22,0.380485336,0.64,0.328424879,0.06566
-0.36,0.384728948,0.64,0.330728583,0.05758
-0.21,0.353753895,0.64,0.337229281,0.05222
0.05,0.361813613,0.64,0.338591964,0.05465
0.64,0.363573176,0.64,0.327179971,0.05626
0.43,0.336133091,0.65,0.322246063,0.05687
-0.07,0.335840871,0.65,0.321286347,0.05515
-0.27,0.325271914,0.65,0.320762001,0.05051
-0.17,0.311088996,0.65,0.312869936,0.04909
0.34,0.350031167,0.65,0.312012898,0.04465
0.43,0.314113471,0.65,0.308864064,0.04040
-0.05,0.332776201,0.65,0.306693689,0.04101
-0.27,0.352969223,0.65,0.304789926,0.04232
0.13,0.354862329,0.65,0.297187071,0.04384
0.65,0.345227198,0.65,0.291729672,0.04293
0.23,0.345227198,0.54,0.291361603,0.04101
-0.4,0.336392628,0.54,0.288704288,0.03687
-0.35,0.351456709,0.54,0.288941054,0.03283
0.4,0.363000125,0.54,0.276438952,0.03061
0.18,0.369552555,0.54,0.279634907,0.03020
-0.15,0.321801746,0.54,0.280771166,0.02566
-0.26,0.315669563,0.54,0.266389044,0.02566
0.36,0.284643317,0.54,0.265422416,0.02313
0.54,0.254419124,0.54,0.259265937,0.01838
-0.11,0.233596389,0.3,0.257129998,0.01636
-0.02,0.237234062,0.3,0.263333474,0.00889
-0.02,0.23428421,0.3,0.248342679,0.00495
0.12,0.201566592,0.3,0.241299316,0.00121
-0.06,0.187955507,0.3,0.240794412,0.00131
0.13,0.125001818,0.3,0.235950987,0.00535
0.24,0.109494707,0.3,0.236405343,0.00535
0.3,0.10249612,0.3,0.232464051,0.00091
0.05,0.096068158,0.17,0.224386453,-0.00253
0.09,0.097290568,0.17,0.225692977,-0.00162
0.12,0.113953739,0.17,0.221372443,-0.00010
0.14,0.150224075,0.17,0.220840537,0.00293
0.14,0.161509921,0.17,0.205252728,0.00051
0.04,0.139915559,0.17,0.202472261,-0.00273
0.17,0.142005122,0.17,0.194181133,-0.00384
-0.14,0.150653124,0.11,0.186379208,0.00051
-0.21,0.150096938,0.11,0.177429973,-0.00051
-0.19,0.164344428,0.11,0.175949253,-0.00566
0.1,0.151950949,0.11,0.175751196,-0.01000
0.11,0.148348484,0.11,0.170981144,-0.01374
-0.15,0.127628723,0.02,0.166334997,-0.01101
-0.11,0.130558242,0.02,0.144668637,-0.01232
-0.3,0.128636203,0.11,0.14606314,-0.01273
-0.08,0.122822858,0.11,0.146163185,-0.01980
-0.03,0.11083977,0.11,0.146179474,-0.02495
0,0.093487967,0.11,0.144558364,-0.02293
0.02,0.11083977,0.17,0.144515841,-0.02273
-0.19,0.115420181,0.17,0.142379323,-0.01818
-0.07,0.121767289,0.17,0.136188831,-0.02323
-0.04,0.121677667,0.17,0.126746492,-0.02808
-0.15,0.140667241,0.17,0.125778198,-0.02798
0.11,0.140149271,0.17,0.125383134,-0.02566
0.04,0.138583746,0.17,0.126104423,-0.02828
-0.33,0.132617015,0.17,0.122189331,-0.03212
-0.06,0.135089196,0.17,0.120449968,-0.03455
0.17,0.137794313,0.17,0.119201385,-0.03152
-0.08,0.147666701,0.03,0.112822934,-0.02596
-0.1,0.138596865,0.03,0.114231507,-0.03162
-0.09,0.133899555,0.03,0.11279741,-0.03343
-0.14,0.112371138,0.03,0.111468602,-0.03232
0.03,0.114455231,0.03,0.108753127,-0.03051
-0.25,0.079601279,-0.01,0.105296081,-0.03626
-0.17,0.080926454,-0.01,0.105500967,-0.03980
-0.18,0.084358542,-0.01,0.105652012,-0.03869
-0.06,0.084390866,0.14,0.099791588,-0.03970
-0.01,0.086529028,0.14,0.101989077,-0.03990
-0.07,0.076728565,0.14,0.102794832,-0.04010
-0.05,0.06685126,0.14,0.102291573,-0.04010
-0.02,0.093856757,0.14,0.10252299,-0.04232
-0.1,0.086655011,0.14,0.10168786,-0.04444
-0.17,0.100832895,0.14,0.10168786,-0.04919
-0.07,0.098700649,0.14,0.102133389,-0.05202
-0.19,0.098626937,0.14,0.103319222,-0.05475
0.14,0.106429661,0.14,0.109161203,-0.05616
-0.05,0.106327111,0.05,0.108416571,-0.05838
-0.23,0.106327111,0.05,0.100899608,-0.06030
-0.1,0.105304753,0.05,0.108980984,-0.06051
-0.09,0.107964641,0.05,0.102944469,-0.06404
0.05,0.10338806,0.05,0.102988565,-0.06232
-0.14,0.08053232,0.02,0.102938014,-0.06030
-0.1,0.080260938,0.03,0.107725914,-0.05717
0,0.076598125,0.03,0.110604901,-0.05899
-0.15,0.081162015,0.03,0.122279023,-0.05919
0,0.080993827,0.03,0.119879508,-0.05879
-0.03,0.078462498,0.03,0.118849691,-0.05848
-0.06,0.076526882,0.22,0.117551148,-0.05636
-0.21,0.07501515,0.22,0.117600126,-0.05758
0.02,0.078334945,0.22,0.117763865,-0.05778
-0.04,0.08533357,0.22,0.128335886,-0.05980
0.03,0.120174116,0.22,0.128530755,-0.05970
0.01,0.124279743,0.22,0.128578996,-0.05818
-0.07,0.124761591,0.22,0.134242058,-0.05869
-0.14,0.145245873,0.22,0.134038969,-0.06051
-0.2,0.144668901,0.22,0.134221021,-0.06030
0.22,0.144392143,0.28,0.132401785,-0.06051
-0.15,0.140460282,0.28,0.129282885,-0.06081
-0.09,0.152381101,0.28,0.131551774,-0.05778
-0.34,0.161757394,0.28,0.133760666,-0.05990
0.01,0.194155514,0.28,0.133640565,-0.06303
-0.06,0.19138253,0.28,0.13397451,-0.06202
-0.08,0.170203087,0.28,0.133191092,-0.06091
0.13,0.168193611,0.28,0.134135599,-0.06182
-0.25,0.167950209,0.28,0.133843018,-0.06212
0.28,0.142222617,0.28,0.133932348,-0.06283
-0.16,0.169518033,0.27,0.133238477,-0.06182
-0.05,0.168765572,0.27,0.134651019,-0.06051
-0.04,0.16973241,0.27,0.137708666,-0.06000
-0.04,0.176640364,0.27,0.139229807,-0.05970
-0.13,0.165792861,0.27,0.136951867,-0.06071
0.27,0.138708327,0.27,0.136700965,-0.06131
-0.01,0.131107173,0.2,0.13669975,-0.06051
-0.1,0.1323494,0.2,0.136576152,-0.06121
0.2,0.145264649,0.2,0.137787854,-0.06131
-0.16,0.159139733,0.19,0.138293267,-0.06000
0,0.153776698,0.19,0.137656787,-0.05990
-0.04,0.129769026,0.19,0.137733995,-0.05808
-0.08,0.129621828,0.19,0.13184314,-0.06091
-0.21,0.13321889,0.19,0.132356192,-0.06051
0.19,0.112855499,0.19,0.13257439,-0.05798
0,0.107127791,0.1,0.124209572,-0.05737
-0.12,0.108393224,0.1,0.12431206,-0.05747
-0.04,0.116486441,0.1,0.126769644,-0.05869
0.1,0.129565708,0.1,0.126621488,-0.05818
-0.06,0.126239311,0.03,0.126173341,-0.05758
-0.09,0.098939835,0.03,0.122570747,-0.05838
0.03,0.096106002,0.03,0.111963746,-0.05788
-0.17,0.095374859,0.03,0.111165675,-0.05838
-0.23,0.099022495,0.12,0.11428869,-0.05828
-0.18,0.08727178,0.12,0.114923539,-0.05929
-0.02,0.094474624,0.12,0.116941458,-0.05818
-0.08,0.096981723,0.12,0.116582947,-0.05838
-0.05,0.109801474,0.12,0.105702313,-0.05778
0.02,0.104690019,0.12,0.110522769,-0.05889
-0.18,0.096897321,0.12,0.111044572,-0.06010
0.03,0.088018593,0.12,0.104200803,-0.05949
-0.01,0.089554453,0.12,0.103693688,-0.05919
0.12,0.090161471,0.12,0.104840754,-0.05717
-0.08,0.103669054,0.09,0.105994734,-0.06091
0.09,0.101435156,0.09,0.106055315,-0.05970
-0.11,0.104124052,0.03,0.104502725,-0.05970
-0.08,0.104124052,0.03,0.096744346,-0.05697
-0.09,0.10328249,0.09,0.096528331,-0.05758
-0.2,0.086497504,0.09,0.09646636,-0.05778
-0.05,0.096643675,0.09,0.096518579,-0.05697
-0.2,0.076288924,0.09,0.093024723,-0.05939
0.03,0.097243836,0.09,0.094444227,-0.05768
-0.04,0.10200713,0.09,0.094444227,-0.06051
-0.12,0.103229665,0.09,0.093105044,-0.05899
-0.22,0.113169222,0.09,0.092196045,-0.05929
-0.13,0.113674176,0.09,0.089038173,-0.05929
0.09,0.11225782,0.09,0.087910404,-0.05960
0.01,0.110576999,0.02,0.088242342,-0.05899
-0.03,0.11420078,0.02,0.088719824,-0.06273
-0.27,0.116603446,0.02,0.089723335,-0.06333
-0.14,0.109212054,0.02,0.088785331,-0.06343
0.02,0.110371274,0.02,0.087235124,-0.06646
0.01,0.096794064,0.01,0.085898289,-0.06525
-0.18,0.091522476,0.03,0.085438093,-0.06626
-0.17,0.091522476,0.03,0.080218417,-0.06596
-0.04,0.072950793,0.03,0.080218417,-0.06636
-0.15,0.072287306,0.03,0.076016551,-0.06475
-0.04,0.073805642,0.03,0.075999067,-0.06707
-0.13,0.066687875,0.03,0.076517501,-0.06717
-0.03,0.060797727,0.03,0.077538973,-0.06717
-0.11,0.055726605,0.03,0.075278001,-0.06737
-0.13,0.05473905,0.03,0.076075529,-0.06879
0.03,0.052604874,0.03,0.074864958,-0.06859
-0.09,0.056278528,0.02,0.073228053,-0.06869
-0.11,0.056084352,0.02,0.073265095,-0.06970
-0.04,0.060902306,0.02,0.073547206,-0.06869
-0.06,0.058667011,0.02,0.070095647,-0.06697
-0.01,0.055317267,0.02,0.070208517,-0.06586
-0.14,0.048673308,0.02,0.066972995,-0.06636
-0.01,0.048673308,0.02,0.06608411,-0.06646
0.02,0.045845591,0.02,0.065796929,-0.06667
-0.04,0.046319052,-0.02,0.058243959,-0.06778
-0.1,0.048166378,-0.02,0.057251558,-0.06677
-0.07,0.045447272,0,0.055632873,-0.06838
-0.09,0.039265993,0.02,0.055312462,-0.06838
-0.04,0.048015149,0.02,0.052971502,-0.07061
-0.08,0.039265993,0.02,0.050574769,-0.07071
-0.1,0.04455844,0.02,0.051425957,-0.07222
-0.05,0.051592811,0.02,0.050344329,-0.07182
-0.02,0.051821372,0.02,0.050300316,-0.07192
-0.16,0.053172105,0.02,0.049299635,-0.07182
-0.1,0.055333698,0.02,0.049083516,-0.07091
0,0.056984846,0.02,0.048520754,-0.07091
0.02,0.058868111,0.02,0.047709438,-0.06949
-0.08,0.065171103,0,0.04560896,-0.07051
-0.11,0.064540333,0,0.045998218,-0.07091
-0.01,0.057445626,0,0.045778609,-0.07061
-0.11,0.056051924,0,0.045778609,-0.06929
0,0.052880655,0,0.046130442,-0.06869
-0.15,0.045487261,0,0.046130442,-0.07071
-0.03,0.050054516,0,0.045436239,-0.07172
-0.09,0.050054516,0,0.044728788,-0.07212
-0.07,0.046904158,0,0.042947855,-0.07071
-0.05,0.049193496,0,0.04360804,-0.07000
-0.08,0.048053001,0,0.044097948,-0.07101
0,0.03882361,0,0.044097948,-0.07202
-0.11,0.038304996,0,0.044079109,-0.07071
-0.08,0.036952057,0,0.044079109,-0.06980
0,0.036952057,0,0.0443596,-0.07020
-0.01,0.039450775,-0.01,0.044017514,-0.06970
-0.08,0.039010488,-0.04,0.043977242,-0.07020
-0.04,0.036902821,-0.01,0.043445209,-0.06939
-0.07,0.035853236,-0.01,0.040843813,-0.06970
-0.07,0.036356818,-0.01,0.040447387,-0.06929
-0.1,0.031246818,-0.01,0.039474679,-0.06879
-0.07,0.031246818,-0.01,0.037226671,-0.06929
-0.11,0.034456824,-0.01,0.037345473,-0.06889
-0.1,0.033547795,-0.01,0.036789786,-0.06859
-0.04,0.035290998,-0.01,0.037005881,-0.06909
-0.1,0.040204025,-0.01,0.037481631,-0.06919
-0.01,0.042190046,-0.01,0.03635679,-0.06980
-0.12,0.042297647,-0.01,0.03424878,-0.06919
-0.05,0.040765404,-0.01,0.033775036,-0.06960
-0.04,0.039265993,-0.01,0.033600809,-0.07061
-0.01,0.040765404,-0.01,0.033775036,-0.07051
-0.12,0.038987177,-0.04,0.03370611,-0.07030
-0.06,0.035316749,-0.04,0.03425363,-0.07061
-0.04,0.030331502,-0.04,0.032656472,-0.07010
-0.04,0.030271499,-0.04,0.032100686,-0.07000
-0.1,0.029449495,-0.06,0.032057534,-0.06970
-0.07,0.024007575,-0.06,0.030222505,-0.06909
-0.07,0.017939292,-0.01,0.028811835,-0.06919
-0.06,0.018973666,-0.01,0.028911596,-0.06970
-0.07,0.016292776,-0.01,0.028454078,-0.06889
-0.07,0.019908883,-0.01,0.02897855,-0.06818
-0.09,0.028380531,-0.01,0.029062502,-0.06859
-0.07,0.029418609,-0.01,0.028809913,-0.06970
-0.09,0.02960344,-0.01,0.030018451,-0.06960
-0.08,0.02960344,-0.01,0.029549965,-0.06949
-0.13,0.02960344,-0.01,0.029301579,-0.07061
-0.01,0.029664794,-0.01,0.028892438,-0.07020
-0.1,0.029480348,-0.05,0.028892438,-0.07101
-0.09,0.030689056,-0.05,0.027092393,-0.07020
-0.06,0.032079447,-0.05,0.026219957,-0.07061
-0.07,0.032585552,-0.05,0.026188261,-0.07061
-0.09,0.027502066,-0.05,0.025643436,-0.07051
-0.08,0.018340219,-0.05,0.023797782,-0.07040
-0.11,0.017372915,-0.05,0.023046008,-0.06990
-0.05,0.017372915,-0.05,0.022920731,-0.07081
-0.06,0.016624188,-0.06,0.022174182,-0.07020
-0.07,0.018877596,-0.07,0.023180165,-0.06990
-0.08,0.018877596,-0.07,0.023287409,-0.07101
-0.09,0.019211739,-0.07,0.023270759,-0.07182
-0.09,0.02284334,-0.05,0.023332542,-0.07192
-0.07,0.020670576,-0.05,0.023206426,-0.07263
-0.11,0.019116865,-0.05,0.023206426,-0.07283
-0.09,0.018340219,-0.05,0.023180165,-0.07283
-0.07,0.021616492,-0.05,0.023474498,-0.07273
-0.13,0.021616492,-0.05,0.02345562,-0.07283
-0.07,0.021574396,-0.05,0.024426988,-0.07253
-0.08,0.021574396,-0.05,0.024426988,-0.07232
-0.09,0.020180999,-0.05,0.023235041,-0.07273
-0.05,0.022563043,-0.02,0.021635765,-0.07263
-0.08,0.0232379,-0.02,0.022375532,-0.07354
-0.08,0.016348478,-0.02,0.02252352,-0.07333
-0.1,0.016348478,-0.02,0.023000313,-0.07354
-0.09,0.0232379,-0.02,0.023077221,-0.07424
-0.05,0.022922795,-0.02,0.022913483,-0.07495
-0.06,0.022563043,-0.02,0.022913483,-0.07434
-0.07,0.0232379,-0.02,0.022990681,-0.07444
-0.08,0.023001976,-0.02,0.023246953,-0.07465
-0.02,0.02062655,-0.02,0.023396529,-0.07495
-0.05,0.019679246,-0.03,0.023396529,-0.07475
-0.08,0.019679246,-0.03,0.023786146,-0.07485
-0.09,0.020045403,-0.03,0.024778085,-0.07485
-0.07,0.022922795,-0.03,0.024612163,-0.07535
-0.07,0.022922795,-0.03,0.024648133,-0.07576
-0.08,0.020225996,-0.03,0.023899939,-0.07586
-0.05,0.021447611,-0.03,0.02370453,-0.07556
-0.08,0.024233711,-0.03,0.023899939,-0.07556
-0.03,0.023159526,-0.03,0.022061527,-0.07566
-0.08,0.023855626,-0.03,0.022494001,-0.07535
-0.1,0.023587362,-0.03,0.023149091,-0.07475
-0.04,0.02284334,-0.03,0.023149091,-0.07576
-0.03,0.023664319,-0.03,0.023149091,-0.07556
-0.05,0.024233711,-0.03,0.023199267,-0.07525
-0.04,0.023354968,-0.03,0.024056965,-0.07515
-0.06,0.024531983,-0.03,0.023776832,-0.07535
-0.07,0.020670576,-0.03,0.023776832,-0.07485
-0.08,0.024083189,-0.03,0.02451975,-0.07485
-0.03,0.027863303,-0.03,0.024708713,-0.07434
-0.04,0.027202941,-0.04,0.024708713,-0.07444
-0.09,0.025405797,-0.06,0.024862858,-0.07485
-0.07,0.025045413,-0.04,0.023699858,-0.07475
-0.1,0.025045413,-0.03,0.02352398,-0.07495
-0.12,0.025441555,-0.03,0.02352398,-0.07525
-0.07,0.021362669,-0.03,0.023382325,-0.07515
-0.08,0.021362669,-0.03,0.023561611,-0.07515
-0.07,0.025334131,-0.03,0.0239601,-0.07485
-0.07,0.025831623,-0.03,0.024308829,-0.07485
-0.09,0.025298221,-0.03,0.024056965,-0.07485
-0.06,0.019632996,-0.03,0.024690779,-0.07455
-0.04,0.024120908,-0.03,0.023741875,-0.07505
-0.03,0.024826672,-0.03,0.023834981,-0.07495
-0.09,0.025690465,-0.05,0.023505142,-0.07545
-0.05,0.028380531,-0.05,0.023014753,-0.07576
-0.05,0.028380531,-0.05,0.021970987,-0.07545
-0.11,0.028058381,-0.07,0.021628086,-0.07576
-0.09,0.025866792,-0.07,0.020898955,-0.07515
-0.09,0.020135902,-0.07,0.020763393,-0.07495
-0.11,0.020045403,-0.07,0.021331638,-0.07515
-0.09,0.016949122,-0.07,0.021885133,-0.07556
-0.07,0.012504545,-0.07,0.020527377,-0.07576
-0.09,0.010269106,-0.07,0.019819227,-0.07566
-0.08,0.011037127,-0.07,0.019819227,-0.07626
-0.08,0.011677484,-0.06,0.019994462,-0.07677
-0.08,0.010357255,-0.06,0.020283156,-0.07758
-0.08,0.012862914,-0.06,0.01930406,-0.07768
-0.09,0.011908744,-0.06,0.019858302,-0.07717
-0.1,0.014396969,-0.06,0.019858302,-0.07697
-0.1,0.015015144,-0.06,0.020024901,-0.07707
-0.07,0.016624188,-0.06,0.020462536,-0.07758
-0.11,0.017002674,-0.06,0.020462536,-0.07768
-0.08,0.017002674,-0.06,0.021107225,-0.07859
-0.06,0.016733201,-0.06,0.020261305,-0.07838
-0.07,0.015550504,-0.06,0.019017972,-0.07798
-0.06,0.017215215,-0.06,0.019174549,-0.07859
-0.07,0.019400094,-0.06,0.018898224,-0.07909
-0.08,0.017002674,-0.05,0.018579094,-0.07949
-0.08,0.017939292,-0.05,0.018257419,-0.07990
-0.07,0.017215215,-0.05,0.019197637,-0.08020
-0.11,0.018140863,-0.05,0.019142758,-0.08020
-0.11,0.019493589,-0.05,0.018638604,-0.08010
-0.08,0.019493589,-0.05,0.018567169,-0.08040
-0.06,0.021489955,-0.05,0.018579094,-0.08061
-0.07,0.021489955,-0.04,0.018567169,-0.08030
-0.1,0.02227922,-0.04,0.018833654,-0.08061
-0.05,0.022033033,-0.04,0.019808049,-0.08061
-0.07,0.019679246,-0.04,0.019875025,-0.08000
-0.11,0.0221154,-0.04,0.021849683,-0.07990
-0.08,0.021950357,-0.04,0.021814175,-0.07980
-0.06,0.02227922,-0.04,0.022141696,-0.08000
-0.05,0.02040499,-0.04,0.022402737,-0.08040
-0.09,0.021489955,-0.04,0.02319688,-0.08030
-0.04,0.021825756,-0.04,0.022763165,-0.08030
-0.08,0.020225996,-0.06,0.02280448,-0.08081
-0.06,0.025045413,-0.06,0.022833598,-0.08101
-0.06,0.024605986,-0.06,0.022833598,-0.08111
-0.1,0.023159526,-0.06,0.022672985,-0.08091
-0.06,0.02284334,-0.06,0.022614297,-0.08131
-0.1,0.019400094,-0.07,0.02280448,-0.08101
-0.12,0.019725387,-0.07,0.025776963,-0.08081
-0.08,0.019164361,-0.07,0.025822033,-0.08101
-0.07,0.02,-0.05,0.02724931,-0.08071
-0.08,0.020538213,-0.05,0.027298035,-0.08081
-0.09,0.023817488,-0.04,0.027338573,-0.08101
-0.07,0.024120908,-0.04,0.027306148,-0.08121
-0.1,0.025405797,-0.04,0.027277744,-0.08162
-0.12,0.026250541,-0.04,0.027760644,-0.08202
-0.07,0.029756588,-0.04,0.027524277,-0.08212
-0.14,0.030120968,-0.04,0.027674744,-0.08222
-0.08,0.030421284,-0.04,0.027477969,-0.08273
-0.05,0.030421284,-0.04,0.027477969,-0.08303
-0.11,0.030120968,-0.04,0.027283833,-0.08303
-0.04,0.028090762,-0.04,0.026804737,-0.08303
-0.07,0.027863303,-0.02,0.026804737,-0.08323
-0.07,0.021362669,-0.02,0.026024948,-0.08293
-0.1,0.03266914,-0.02,0.026107793,-0.08354
-0.09,0.030659419,-0.02,0.026107793,-0.08333
-0.07,0.036281726,-0.02,0.026107793,-0.08374
-0.08,0.035239441,-0.02,0.026234736,-0.08404
-0.1,0.035032452,-0.02,0.026107793,-0.08404
-0.16,0.034954516,-0.02,0.026107793,-0.08505
-0.1,0.034719656,-0.02,0.025736117,-0.08535
-0.02,0.036181361,-0.02,0.025963174,-0.08485
-0.05,0.036828842,-0.05,0.025963174,-0.08455
-0.09,0.037755192,-0.06,0.025988753,-0.08485
-0.1,0.037755192,-0.06,0.026306398,-0.08414
-0.09,0.028793939,-0.06,0.026234736,-0.08515
-0.12,0.028219916,-0.06,0.026327438,-0.08515
-0.06,0.02062655,-0.06,0.025688741,-0.08636
